view,theta_deg,gt_P11,gt_P12,gt_P13,gt_P14,gt_P21,gt_P22,gt_P23,gt_P24,gt_P31,gt_P32,gt_P33,gt_P34,unregularized_P11,unregularized_P12,unregularized_P13,unregularized_P14,unregularized_P21,unregularized_P22,unregularized_P23,unregularized_P24,unregularized_P31,unregularized_P32,unregularized_P33,unregularized_P34,intrinsic001_P11,intrinsic001_P12,intrinsic001_P13,intrinsic001_P14,intrinsic001_P21,intrinsic001_P22,intrinsic001_P23,intrinsic001_P24,intrinsic001_P31,intrinsic001_P32,intrinsic001_P33,intrinsic001_P34
411,55.90825688073397,515.0634112008245,-23.2310598044984,1100.7166532876831,151925.82023017856,-91.6072739291388,1200.4313641793915,94.64703737121573,108001.57939245958,-0.8232520014969826,0.013470900050207022,0.5675162349070283,751.7859737307627,516.2252405315112,-23.928439151011272,1102.9962602733513,152177.89675808512,-91.1741522340779,1202.7311275741233,95.40703204334362,108195.20748549144,-0.8225839469549411,0.013464225998754839,0.5684842696419005,753.2212827977874,516.1212817175417,-23.65144370425156,1101.4082135007147,152069.48580755657,-91.49316492440293,1201.5897329991528,95.20883268401542,108074.7041431078,-0.8230682689001843,0.01380685543609553,0.5677745991787769,752.5233225187642
412,56.311926605504595,507.4917963470334,-22.432328641335932,1104.2231536561555,151952.85442356943,-92.95629457132098,1200.3995951705033,93.47413758356186,108028.08873639924,-0.827132453365722,0.013254941656742798,0.561850701797976,751.737685832983,508.4703572374854,-23.28808216554279,1106.57913503226,152208.48781311186,-92.4264833833734,1202.697047258255,94.33794410679317,108207.23352366351,-0.8265632325217411,0.013267721849825083,0.5626874711597244,753.1951911587092,508.5043075136169,-23.10004688486824,1104.9570968615533,152108.82035286544,-92.5652342229343,1201.5905147755461,94.16834540811175,108090.58822701589,-0.8269764954493731,0.013719140782315266,0.562069089303502,752.4944073514147
413,56.71559633027522,499.89862320102213,-21.62172632810669,1107.676033885258,151977.77816536874,-94.31579861086306,1200.3656010229095,92.28473015104815,108055.2853289181,-0.8309730354445491,0.013024976973221664,0.5561601966510362,751.688416911988,500.7268233914166,-22.743854418583393,1110.095482877656,152235.54903626238,-93.37000211831784,1202.6936192195112,93.22943053651173,108211.46699225962,-0.8304791908116188,0.013284961449387218,0.5568912132797278,753.1720525299618,500.8869174342341,-22.457507956447493,1108.4460663987084,152137.3143182644,-93.76518924454625,1201.5852181024122,93.0840674801874,108113.82612597533,-0.8308366379141333,0.013553502670761566,0.5563513131690202,752.4568408928724
414,57.11926605504587,492.284056187563,-20.80023512268319,1111.0752517857168,152000.5890784855,-95.6849574988372,1200.3293475573992,91.07921746505404,108083.15212040773,-0.8347736683930012,0.012781107167543814,0.5504448799446351,751.63822405243,493.21754401157466,-21.824324862263733,1113.4545541682407,152263.93262140546,-95.08773499046202,1202.638633341999,92.08874216662903,108263.64496869147,-0.8342459530563603,0.012788355872073153,0.5512441816138963,753.1316287014063,493.1265260239566,-21.579676252656995,1111.9546434268254,152145.63125408368,-95.03284631961186,1201.6066154440657,91.75164229807416,108148.93083891764,-0.8347249709038038,0.0134445457820438,0.550502922007103,752.406569868897
415,57.52293577981652,484.64825913146603,-19.968825642550787,1114.4207642163044,152021.28634193345,-97.0629422015731,1200.2908051076472,89.85800190468606,108111.67206781704,-0.838534271095451,0.012523452942041782,0.5447049103182652,751.5871643418849,485.4324882583365,-21.06962364944323,1116.871688320879,152269.2478485328,-96.15121324105415,1202.6464673823737,90.79321160777492,108297.65471982332,-0.838090407927605,0.012792218295788017,0.5453813595006832,753.0811050821013,485.34342198971086,-20.902428597267978,1115.40119263963,152163.7428409781,-96.206370595739,1201.616398544302,90.58822205635154,108173.38553564282,-0.8385657869630506,0.013306071355761702,0.5446378332434453,752.3712414577972
416,57.92660550458717,476.9913953319393,-19.128456538165047,1117.7125271098905,152039.87068420797,-98.44892321582569,1200.2499486391025,88.62148583401742,108140.82813197865,-0.842254760727751,0.012252154369541053,0.5389404445249438,751.5352948498239,477.84326312101683,-20.213329374503076,1120.146365591841,152282.57857188463,-97.38475065199378,1202.643192005809,89.48444392714958,108340.25031793259,-0.8417906785872412,0.012671973593466992,0.539655329380595,753.0340598270224,477.6373192637056,-19.731210302216034,1118.7696302771058,152168.12186580562,-97.8172587274534,1201.6264400939483,89.08549316023056,108221.4899584708,-0.8423315113142018,0.013006804243050956,0.5388027914650365,752.305038215772
417,58.330275229357795,469.3136276307942,-18.280074168767854,1120.9504954921708,152056.3443763188,-99.84207058390155,1200.2067578609349,87.37007159857527,108170.60327491918,-0.8459350528217533,0.011967370727803635,0.5331516373840757,751.4826726066137,470.31301178743837,-18.933949463162243,1123.3153637603557,152305.4763622096,-99.15331000938157,1202.5856313941492,87.94990979123384,108379.09916677448,-0.8454177206100477,0.01225971491813994,0.5339649586523794,752.9705576529101,469.9184790499281,-18.82420055854754,1122.0513221065114,152184.1790057995,-99.25309455542573,1201.6082105998842,87.78323775578275,108251.67694728155,-0.8460398116760531,0.01271261893174879,0.532968128858607,752.2576036074421
418,58.73394495412845,461.6151184746988,-17.42461228060865,1124.1346234932569,152070.7112244785,-101.24155390870503,1200.1612173310234,86.1041615211284,108200.98045715716,-0.8495750613275282,0.011669280332330752,0.5273386417349408,751.429354582551,462.47859931381237,-18.080192258484885,1126.5652884612275,152302.5286602689,-100.52447338835204,1202.5624795517942,86.65862889756244,108431.85753123972,-0.8491394971465852,0.012008324061292163,0.5280321150639261,752.9146600491059,462.1873649409954,-18.05942484648612,1125.267302361376,152188.99572308516,-100.52789024130563,1201.589809982136,86.55843872958742,108281.53601950133,-0.8496992349255168,0.012482002026732672,0.5271199197453991,752.2137850131392
419,59.1376146788991,453.8960299717252,-16.562991687511346,1127.2648643522255,152082.97656245803,-102.64654236865911,1200.1133165539882,84.8241578968209,108231.94263498796,-0.8531746986730845,0.011358080367501137,0.5215016083910546,751.3753976669425,454.6372952755784,-17.192326220243924,1129.7281874301893,152317.42616725876,-101.89395146428294,1202.5113851399642,85.32212194775066,108448.81224367715,-0.8528024515795867,0.011745559109060817,0.5221015422511813,752.8637135165847,454.6149513488456,-16.83327149412462,1128.3436534870275,152204.61198116528,-102.34197122663933,1201.5238230088053,85.07286869984728,108318.03761000723,-0.853241609070517,0.011965899636056892,0.5213785321593656,752.1445279504086
420,59.54128440366972,446.15652394239703,-15.69611995373622,1130.3411704147975,152093.14724360142,-104.05620473246013,1200.0630500722305,83.53046298770533,108263.47275775508,-0.8567338758214246,0.011033986716022275,0.5156406860956092,751.3208586472214,446.81255364661024,-16.57403537046101,1132.8469050952326,152330.49748104461,-102.89765760022979,1202.5076705448764,84.12342695365147,108475.01383124416,-0.8564049459938721,0.01167271266947023,0.5161727581499912,752.8300656761116,446.96931093532766,-15.751004628500926,1131.3905323400684,152211.92583173342,-104.0469234810563,1201.4599921693293,83.67723301014203,108358.26062926187,-0.8567658289464971,0.011471439451154902,0.5155780449423154,752.0807080268233
421,59.94495412844037,438.3967619654845,-14.824891079085553,1133.3634931242839,152101.23163251096,-105.46970937362036,1200.0104175499941,82.22347901672998,108295.55376510974,-0.8602525023247529,0.010697233786672547,0.5097560214782307,751.2657941881127,439.0353484301566,-14.944091152089165,1135.8363271882272,152348.45627398262,-105.2346899803354,1202.3683109852923,82.37257555514778,108509.49443034854,-0.8599490701086405,0.010871822239167312,0.5102640495865689,752.7439730784529,439.2364234326938,-14.922867819389282,1134.399100803084,152234.17822439113,-105.52353788198788,1201.3922607836994,82.44043992320368,108377.21214659043,-0.86027420285933,0.011049204764075967,0.5097118901583776,752.0314483194458
422,60.34862385321102,430.61690541878033,-13.95018518620719,1136.3317830059434,152107.23959639628,-106.88622428475261,1199.9554238504109,80.90360816123885,108328.16858425738,-0.8637304863756715,0.010348074340312985,0.5038477590132692,751.2102608108473,431.2284487504672,-14.105974960049336,1138.8133390712198,152361.51356183313,-106.52199410199157,1202.3317708282877,81.03830609258063,108538.23290525556,-0.8634456875227926,0.010621838127784817,0.5043299725904449,752.6971333622198,431.3851729182294,-14.185999214155075,1137.4119346959576,152232.16483380357,-106.74917871731391,1201.3670098628425,81.18136984130838,108411.15123565753,-0.8637869554581692,0.010807293898676304,0.5037413006483531,751.9825091638551
423,60.752293577981675,422.81711551509125,-13.0728682100485,1139.2459896449304,152111.1824960995,-108.30491709155329,1199.8980791055467,79.57125254604291,108361.3001271939,-0.8671677348551982,0.009986779314147853,0.4979160409798376,751.1543148724294,423.43365554234856,-13.181678795544391,1141.7283955963485,152360.67214745432,-107.8824998877418,1202.2955343765307,79.63547530109712,108583.6486316714,-0.8668924585585558,0.01033796185613589,0.49838799327327665,752.6364759552542,423.6421674821888,-13.048587356795066,1140.3159626597405,152230.47471618038,-108.5779842968663,1201.2876447368283,79.73076942117598,108454.98081304168,-0.867209706915332,0.01019304471923225,0.49783875509162184,751.914153003996
424,61.1559633027523,414.99755333368455,-12.193791589419638,1142.1060616579746,152113.07317679038,-109.72495506643538,1199.8383987794064,78.22681423612661,108394.93128792937,-0.8705641533774489,0.009613637644213626,0.49196100742381144,751.0980125449573,415.47289756389216,-12.028015054884326,1144.6105879155932,152351.3895884542,-109.6627037216666,1202.193473266007,78.11624092360243,108630.24926091763,-0.8703622162730303,0.009777089514373605,0.4923149611833127,752.5599314032819,415.5156412462525,-12.793331646446907,1143.3048542724068,152235.3340772517,-109.29906128032164,1201.2872784144624,78.74460146750828,108463.41049081257,-0.8707329375253304,0.01016708316918184,0.4916510774200946,751.894926859289
425,61.55963302752292,407.15837984744036,-11.31379196062289,1144.911946658978,152112.9259583423,-111.14550514176572,1199.7764037239133,76.87069522905217,108429.04493970193,-0.873919646330831,0.009228956086076935,0.48598279612199924,751.0414097950111,407.5222465180329,-11.393004495655594,1147.4536471812555,152347.61329361354,-110.85826021944726,1202.149565829985,76.92155628417392,108667.68696247789,-0.87377076587492,0.009489158370611,0.48624541599461196,752.5143464736931,407.92230853156394,-11.537935525235882,1146.01421414904,152243.24095618314,-111.30078989710665,1201.171925716216,77.23044890343397,108504.82167940855,-0.8739913182827639,0.009418827853376898,0.4858502457015174,751.8210612960536
426,61.9633027522936,399.29975594594873,-10.433690853108997,1147.6635912186805,152110.75662538136,-112.56573392265908,1199.712120227828,75.5032974471299,108463.62393218029,-0.8772341169155947,0.008833059033722127,0.47998154254869396,750.9845623630914,399.5894054229081,-10.554678771828565,1150.222902718936,152344.29664045578,-112.19163871110503,1202.0950897016826,75.55763220988464,108704.53555849897,-0.8771230857401353,0.009154281557289678,0.48017839558946523,752.4603098499914,400.17163567371045,-10.5487989864254,1148.725546621329,152248.27548537054,-112.96722350891781,1201.0808859455224,75.84352572156207,108539.26600112657,-0.8772641976019738,0.008843486817500851,0.4799263697138067,751.7656414534281
427,62.36697247706425,391.42184245481167,-9.554294387123875,1150.3609408185994,152106.58241702343,-113.9848076992811,1199.6455800586214,74.12502272942348,108498.65108865767,-0.8805074671776031,0.00842628833660969,0.4739573798448027,750.9275257431376,391.60430570004127,-9.604766762754025,1152.9297996133305,152337.12368437956,-113.73385521893866,1202.0029193067107,74.13410885683012,108740.55374839014,-0.8804466648358238,0.008671612403902514,0.4740658957547897,752.3934871544907,392.3371363979735,-9.436825227782322,1151.4082612028192,152239.39778890155,-114.72927981747108,1200.985895166164,74.33954970139499,108585.47052758152,-0.8805242287496604,0.008230670829142119,0.47392967689575816,751.702717011239
428,62.770642201834875,383.52480015138957,-8.676392973303717,1153.0039397993935,152100.42201629042,-115.4018924586141,1199.5768204972678,72.7362728236551,108534.10920323509,-0.8837395980381813,0.008009003114886922,0.4679104387897535,750.8703551621065,383.6074942590543,-8.989719895331522,1155.6061434267976,152349.88301215039,-114.67133521231192,1201.9821176719126,72.84576052008899,108753.97112811691,-0.8837170755348432,0.008556297552694898,0.4679432873547112,752.3625112329358,384.39546361814405,-8.906730581513482,1154.077259892633,152248.48249582978,-115.74522595046056,1200.951522081574,73.16541212032118,108604.1750136623,-0.883772569614413,0.008012631918160868,0.4678480981332317,751.6719106497922
429,63.1743119266055,375.60878977725025,-7.8007610141881685,1155.5925313038629,152092.2955392178,-116.81615389563703,1199.5058843659629,71.33744937808859,108569.98103799624,-0.8869304093199075,0.007581579572732525,0.46184084777637824,750.8131055596272,375.8699256882234,-7.613090963244599,1158.1171335966667,152335.97771652258,-116.60188216838318,1201.8733617581036,71.1186565298067,108816.16265493858,-0.8868500516279463,0.007883319163909896,0.4619900856149068,752.2753738689053,376.70255387386385,-7.460946255535923,1156.6118431424647,152221.847268757,-117.68059048885672,1200.867947681113,71.36607525809512,108672.65876207488,-0.8868852462740782,0.0073564678268431645,0.46193120951336497,751.6012136630602
430,63.57798165137615,367.6739720475902,-6.928156607611624,1158.1266572147533,152082.22452364935,-118.22675742387183,1199.4328200487446,69.92895393345678,108606.2493201737,-0.8900797997682215,0.007144410809817172,0.45574873278896066,750.7558315677306,367.88607416214563,-6.488148208228445,1160.6333853282304,152335.5892219702,-118.33827308574894,1201.752162737613,69.54540759292912,108847.52355405802,-0.8900231771312883,0.007259059760518535,0.45585748893762895,752.2075132910658,368.5760971852625,-7.29012939148377,1159.2167539296775,152236.68186011136,-118.37263813175716,1200.8444379343782,70.42401625087572,108675.65222391003,-0.8901044992662586,0.007257035198923423,0.4556987116792022,751.5833461796464
431,63.9816513761468,359.72050765787293,-6.059321251941856,1160.6062580875862,152070.2319177263,-119.6328681852501,1199.3576815050299,68.51118791501177,108642.89673930738,-0.8931876670687219,0.006697906630861875,0.4496342173846409,750.698587490664,359.7784443813073,-5.899471792566487,1163.153448843889,152334.2820961854,-119.48152227014043,1201.6931219095316,68.31423988142458,108873.08654226745,-0.8931911637330069,0.0069272811909366116,0.44962379586113826,752.167728787511,360.7715447561847,-6.299615371728864,1161.6503885192733,152225.53097406038,-120.01554085910767,1200.7449929405939,68.96710955515891,108712.37480293679,-0.8931584342025025,0.006639951362345523,0.4496931425526074,751.5281968798903
432,64.38532110091745,351.7485572879541,-5.194979553128931,1163.031273078681,152056.34206807028,-121.03365105925306,1199.2805282760237,67.08455262476876,108679.9059443954,-0.8962539078600383,0.0062424933532757194,0.443497422678356,750.6414272847801,352.0658299272971,-4.50529103004034,1165.4723016627447,152311.45464405793,-121.49086119702443,1201.5576291710745,66.55480260469339,108931.50108641377,-0.8961709827156126,0.00614158582479613,0.4436663731477629,752.0767897272998,352.9860689222409,-4.7027199645847135,1164.023998181938,152182.88413126214,-122.30650570639865,1200.604318886658,67.07286548512728,108791.78442028721,-0.8961639617944612,0.005696200988270211,0.4436864961604723,751.441618326146
433,64.78899082568807,343.7582816039561,-4.335838933534132,1165.4016398686076,152040.58070766844,-122.42827067127747,1199.2014254840253,65.6494492340208,108717.25954103807,-0.8992784177421639,0.005778613612854843,0.4373384673314976,750.5844045385223,343.95403710857664,-4.138122040625295,1167.8858526494892,152299.04536120774,-122.4922396882373,1201.5123171590053,65.48966151946883,108962.64735445438,-0.8992442399289028,0.005825616361411015,0.43740811509241506,752.0466844194847,344.9401470381088,-4.098193073697777,1166.434299149228,152171.46522466146,-123.35686207140522,1200.5693081240513,65.77981414991486,108820.40372897043,-0.8992118627129858,0.005425731991448955,0.43747981369269984,751.4060494867952
434,65.19266055045873,335.74984125815735,-3.4825893425022145,1167.7172945812454,152022.9749434553,-123.81589140018271,1199.1204438245945,64.2062787761987,108754.94008857502,-0.9022610912801361,0.005306726167523914,0.4311574675444703,750.5275724524871,335.92946169763457,-3.4721729266661607,1170.2061185686,152292.78956360454,-123.53990847739432,1201.468449376761,64.13538710708303,108989.01376216816,-0.9022352591945383,0.005566425459717281,0.43120824664396856,752.001322789743,336.8639657021693,-3.5282551226546035,1168.7919154494123,152161.6309016709,-124.31334405495852,1200.540818047998,64.48612463247677,108850.36359682004,-0.9022207610063023,0.005213689261234838,0.43124298933837285,751.3722825603479
435,65.59633027522938,327.72339688717955,-2.6359029686496744,1169.9781716986918,152003.55324360434,-125.19567738497267,1199.0376595515977,62.75544214015563,108792.93009721699,-0.9052018220029675,0.004827305699101019,0.42495453705331265,750.4709838195927,327.8563068977583,-2.5633686696974753,1172.451344630101,152288.38158338994,-125.08202902787137,1201.348928887149,62.65970119509187,109013.66877513457,-0.9051945600816595,0.004963219380360777,0.424968439830481,751.9402790882278,329.0373679400303,-2.601077432218076,1170.9972437172216,152150.1316699876,-125.88704470323151,1200.4338905154837,63.02559938158105,108887.47352343063,-0.9050915041970814,0.004581581536363063,0.4251921661330208,751.3209557881194
436,66.0,319.6791091087222,-1.7964339538300143,1172.184203972199,151982.34542452087,-126.5667925305689,1198.953154455091,61.29734006394776,108831.21202517218,-0.9081005023977263,0.004340842613065914,0.4187297871305622,750.4146910053337,319.9352573793118,-1.840295110233039,1174.6420353679357,152259.86793871663,-126.20231806074942,1201.3161063965101,61.26348592834374,109062.82306704539,-0.9080599721352295,0.004643202078328646,0.4188144310792382,751.8913225517692,320.9465764263404,-1.7856384716858928,1173.2385823483683,152126.05405728563,-127.14717159346971,1200.3774968578336,61.548923891277575,108931.72051699118,-0.9080110284416025,0.004179971526295543,0.41892541110138265,751.2731516651058
437,66.40366972477065,311.6171385171363,-0.9648181087488699,1174.335322329407,151959.38263755283,-127.92840051263191,1198.867015832072,59.832373129192305,108869.76827576761,-0.9109570238986734,0.0038478428363114205,0.412483326590517,750.3587459281407,311.85473554090527,-1.2542480198670245,1176.7980927325154,152239.9214906984,-127.32749906823366,1201.2526825145344,59.98260864375099,109097.12472460445,-0.9109278298271483,0.00425729107899663,0.41254377260973246,751.8457622622605,312.83051209962673,-0.8673144515435078,1175.4282553416886,152095.76968395067,-128.52000975800794,1200.3127749337325,59.98483201685157,108980.49171263115,-0.9108915828389283,0.0037052328209017118,0.41262912592658124,751.2185097684826
438,66.8073394495413,303.5376456781099,-0.14167263019391033,1176.4314557780501,151934.69735540813,-129.27966478138612,1198.7793364500544,58.3609417560767,108908.58119456639,-0.9137712768713706,0.00334882761285662,0.40621526179906686,750.30320003984,304.0001474620433,-0.0653262657819372,1178.825789519346,152200.45090479343,-129.0267030115187,1201.1421931527912,58.255097234644666,109155.78407669681,-0.9136775256817741,0.003583338157160887,0.40642408731727825,751.7612033613686,304.87881815044,0.08175462576958163,1177.503675446233,152071.4392224194,-129.98658899669198,1200.223646406693,58.42574757947702,109034.09498496195,-0.9136645301353493,0.0031459222438367865,0.40645692212802464,751.1668175900345
439,67.21100917431195,295.44079112274017,0.6724041801519448,1178.4725313063973,151908.32335829397,-130.61974856440872,1198.6902145034826,56.883446199095886,108947.63306648178,-0.9165431505916769,0.002844333297499431,0.39992569668824185,750.2481043062204,295.775140332665,0.7131609172313049,1180.875829931619,152181.46558483798,-130.47913852156765,1201.0204828329506,56.82518650122092,109186.4586665741,-0.9164959001657649,0.0029667002928877874,0.40003307821818523,751.7007289945805,296.8297144614839,1.2666368593201074,1179.5363870760207,152031.5013047491,-132.01455801772738,1200.0655620568916,56.74275256216712,109088.77437371045,-0.9164245803326486,0.0021729674376768995,0.4002015326990185,751.0924747076673
440,67.61467889908258,287.3267353412726,1.476833195347377,1180.4584737806483,151880.29571977307,-131.94781486834142,1198.5997535629679,55.40028654359302,108986.90611288713,-0.9192725332195547,0.0023349111473846777,0.3936147327756374,750.1935091877066,287.68038835573674,1.4831851666749634,1182.8670611182804,152147.56194544057,-131.70844983732147,1200.9570268726573,55.35247019619617,109233.46053935727,-0.91922664307287,0.0025253514667196533,0.39372071480295756,751.6511813423538,288.58189274677807,1.7067822438129887,1181.5837950209805,152017.9444685417,-132.92313391036234,1200.0283740488037,55.498764692480364,109113.82191165953,-0.9192006660602116,0.0018905059056442174,0.3937849178192125,751.0633727590457
441,68.0183486238532,279.19563877679485,2.2710547413113655,1182.3892058395206,151850.6507923442,-133.26302647948748,1198.5080625173448,53.9118627031796,109026.3824887247,-0.9219593117676188,0.0018211271114629318,0.38728246918886305,750.1394646201489,279.3516808861752,2.384372202898978,1184.82176171812,152107.310493983,-133.22756782305038,1200.8304284991823,53.77747274048061,109273.77199637899,-0.9219820973874052,0.0018723753499666925,0.38722797717581037,751.5828147950298,280.6010696824139,2.6053957517946746,1183.48789590621,151991.29441783333,-134.32861110962702,1199.9328419294154,53.93790348592325,109167.98261013623,-0.9218396991473751,0.0013292545703481365,0.3875690933990539,751.0128052415669
442,68.42201834862385,271.0476618191685,3.0545288734571403,1184.2646477862731,151819.4261927491,-134.56454596325383,1198.415255508532,52.41857441810754,109066.04427961174,-0.9246033720643576,0.001303561617813607,0.38092900269515795,750.0860199957248,271.0717449564894,2.485264563952285,1186.7503695609294,152102.0004497194,-133.93134960359447,1200.8045702649808,52.818727353324746,109290.05842519012,-0.9246686482138416,0.0016307054879588813,0.3807692632159249,751.5796692735553,272.35353939311443,2.9173531694056747,1185.4101376296512,151984.10701355315,-135.08462177409774,1199.8989084253267,52.77348788187479,109180.17359058201,-0.924517593003515,0.0011075380991972736,0.3811377619527431,750.9870650498664
443,68.82568807339453,262.88296479948394,3.826735651873527,1186.0847174784012,151786.66078700768,-135.8515356624054,1198.3214518591947,50.92082125466894,109105.87349894608,-0.9272045987119704,0.0007828093588040161,0.3745544277363196,750.0332241439598,262.9082700799716,3.5854925138904092,1188.5421251278299,152068.14202246701,-135.68509167538645,1200.6504003621642,51.09366129632457,109329.66945858908,-0.927271696596129,0.0008166288425790457,0.374388212700494,751.5063383802874,264.23612777117137,3.747746938206971,1187.2372271890324,151953.22445605393,-136.47080102821286,1199.80595195453,51.239243023699395,109227.35224504129,-0.9271066179677696,0.0005154557538887063,0.37479734954469734,750.9366575245932
444,69.22935779816515,254.70170798532757,4.587175415088106,1187.849330215269,151752.39467518704,-137.1231576940957,1198.226775993205,49.41900260569329,109145.85208501032,-0.9297628750387626,0.00025947907405402063,0.3681588364690767,749.9811253128725,254.64052622551444,4.112327459055631,1190.3372465147913,152034.77693820663,-136.71900552198477,1200.5935938801656,49.76251079573794,109366.59846080063,-0.929860207889191,0.00041678022808231075,0.3679127886857319,751.4655548598814,256.0788322909977,4.396503017025528,1189.0018364396067,151924.07884058577,-137.8863084896986,1199.6848187896455,49.877604358077804,109256.77834033813,-0.9296579044667481,-0.0001749824560819034,0.36842387279278555,750.8919551181078
445,69.63302752293578,246.5040515771477,5.3353690524433794,1189.5583986239162,151716.66917590695,-138.37857394564287,1198.1313573488885,47.91351769221451,109185.96189807706,-0.9322780830460563,-0.0002658066688258227,0.36174231881103647,749.9297711502408,246.55048494869854,5.136265621698516,1192.0314632735287,151974.44918969285,-138.2230646580832,1200.498259929285,48.04166287951881,109428.95029138861,-0.9323503133625661,-0.00023603741399683614,0.3615561332062616,751.3951831796926,247.77913313275687,4.972862973461697,1190.752387801769,151894.5556621142,-138.9894346610369,1199.6127389653996,48.49330683795739,109291.00289251197,-0.9322059330902819,-0.0006276608627855498,0.361927761235745,750.8510404174485
446,70.03669724770643,238.29015570602135,6.070858275122023,1191.2118325432887,151679.52681058302,-139.61694606901725,1198.0353302850358,46.404765566375524,109226.1847175139,-0.9347501033495619,-0.0007924116957569715,0.3553049624923463,749.879208684997,238.3017544094423,5.877878958353954,1193.680845519532,151946.78880949243,-139.54656150799943,1200.3866564000273,46.53721850179284,109460.48982076,-0.9348319637946688,-0.0008411901490167505,0.35508941390435184,751.3434822042477,239.4723543750008,5.8909054614466845,1192.441788897033,151845.2989679691,-140.47470286397615,1199.5042889943793,46.832359959481586,109337.21244455625,-0.9347065816015427,-0.0013092146435532345,0.35541791213693147,750.7974346650693
447,70.44036697247708,230.0601804331148,6.793205885851047,1192.8095389071877,151641.01128741482,-140.83743547401775,1197.9388339797094,44.893145115641204,109266.5022388909,-0.9371788151151862,-0.001319686450013609,0.3488468531131812,749.8294843087587,229.90185128321278,6.012728659401841,1195.3305873795168,151933.17465000247,-140.1007724525051,1200.3702598048408,45.46287152111398,109478.67824066116,-0.9373097819086538,-0.0009898249154077453,0.3484959009586607,751.3282445606496,231.08739185134357,6.248404696000148,1194.0834418769937,151826.02435641596,-141.4407437000247,1199.4296330405027,45.609773472324136,109354.08097233312,-0.9371798805053765,-0.0017379282883101081,0.3488421579757714,750.765712982174
448,70.8440366972477,221.81428575111536,7.501996047320881,1194.3514216261558,151601.167485118,-142.03920332010495,1197.8420123217873,43.37905506838142,109306.89607108879,-0.9395640959892343,-0.001846968218381255,0.3423680742071802,749.7806437574849,221.6865256631521,6.774825164147153,1196.8715940474058,151894.23589996292,-141.2073531022408,1200.3004270896424,43.881878339728026,109518.81359952908,-0.9396875595020231,-0.001428648028895998,0.34203106508319003,751.270027073728,222.81077246613214,7.39713040984258,1195.6483796528917,151761.63315174304,-143.16109472590546,1199.2990146146074,43.74242636081654,109423.20900257172,-0.9395720271299696,-0.002569140538736655,0.3423416500395062,750.7045691320313
449,71.24770642201835,213.55263158796268,8.19683454935196,1195.837381468597,151560.04143640678,-143.22141050687105,1197.7450137952758,41.862894000890165,109347.34773341118,-0.9419058220229887,-0.0023735813596954146,0.33586870731094787,749.7327320932775,213.49372499840203,7.370688789609188,1198.3538614083527,151856.4661613983,-142.3142523348006,1200.2253213373886,42.46138309576758,109559.42781990932,-0.9420118171330348,-0.0019261395463208613,0.33557417416744967,751.2276483271072,214.34774760441087,7.851581566221716,1197.1949451813675,151725.45298461727,-144.1345823861719,1199.23754771854,42.3956489170726,109463.31239871997,-0.9419698110448014,-0.00298435426972353,0.3356843289607273,750.6680901257629
450,71.651376146789,205.27537781315053,8.877349074840327,1197.2673159413964,151517.6803112299,-144.38321766312353,1197.6479913563658,40.345060345903285,109387.83865269955,-0.9442038675916372,-0.002898837535805917,0.3293488320397313,749.6857936863192,205.04572173508663,7.9094855871114875,1199.8024056308343,151808.08286557958,-143.7347762169864,1200.0885384522694,41.110558839930334,109602.38623510323,-0.9443566498015887,-0.002704824871098041,0.32891214920999207,751.1797719925863,206.05881815958986,8.009382667191261,1198.6519182144775,151716.836066908,-144.53835290305062,1199.2345598465395,41.260206475029975,109483.16198110553,-0.944271256285459,-0.00302701878374429,0.3291544192478111,750.6520168333782
451,72.05504587155966,196.98268424692225,9.543189464517353,1198.6411191703057,151474.13239976214,-145.52378513456273,1197.551102303221,38.825952402671,109428.35016045213,-0.9464581053075442,-0.0034220359450158194,0.32280852616937605,749.6398721969546,196.96126793201108,8.811781647854115,1201.136320453584,151768.6053208654,-145.17139809963305,1199.967008961382,39.43101014664622,109647.9189460186,-0.9465541586750348,-0.003415583774477918,0.32252683374019664,751.1194257364257,197.75367703921535,8.653383240610616,1200.062375933472,151675.1716226995,-145.5397794209912,1199.1854228099307,39.73479836530057,109526.57794281059,-0.9465288504114502,-0.003439874149724909,0.322600840985594,750.6209704310846
452,72.45871559633028,188.67471067264322,10.19402798055266,1199.95868178038,151429.44709515607,-146.64227297003893,1197.4545081384927,37.30596834864587,109468.86348994798,-0.9486684059278504,-0.003942463558047293,0.3162478657246635,749.5950105579187,188.80728874832639,9.802876849110561,1202.4366917067657,151692.38082818975,-146.4740199099211,1199.8780978584618,37.61790229371026,109715.16827787863,-0.9487292535036914,-0.00399821872352057,0.31606457851737724,751.035795457192,189.51439734746305,9.542531431887019,1201.4045936919597,151628.49102324588,-146.74437594093473,1199.1180945682693,37.997194048823204,109571.20792921803,-0.9487188874414408,-0.003972113772297903,0.31609602168337153,750.5843834957785
