view,theta_deg,gt_f_mm,gt_cu_mm,gt_cv_mm,gt_source_x_mm,gt_source_y_mm,gt_source_z_mm,gt_camera_euler_x_deg,gt_camera_euler_y_deg,gt_camera_euler_z_deg,unregularized_f_mm,unregularized_cu_mm,unregularized_cv_mm,unregularized_source_x_mm,unregularized_source_y_mm,unregularized_source_z_mm,unregularized_camera_euler_x_deg,unregularized_camera_euler_y_deg,unregularized_camera_euler_z_deg,intrinsic001_f_mm,intrinsic001_cu_mm,intrinsic001_cv_mm,intrinsic001_source_x_mm,intrinsic001_source_y_mm,intrinsic001_source_z_mm,intrinsic001_camera_euler_x_deg,intrinsic001_camera_euler_y_deg,intrinsic001_camera_euler_z_deg
413,56.71559633027522,1198.819264585978,200.36142200781586,145.33371344351113,624.020200398412,-418.99827487518735,-8.77497575692246,-89.25355018146227,1.1581839081425773,56.22117228412585,1201.1367335852574,202.05706197914583,145.43823285691107,625.4949496376043,-419.4594590946128,-8.899220503058075,-89.23863474559325,1.2130472604296452,56.1716527068585,1199.980986286023,200.22584426765684,145.97668622573585,624.5177728532313,-419.63812731588865,-8.733608777287317,-89.2232468036616,1.201946680122179,56.20893003936293
414,57.11926605504587,1198.797184904589,200.3740660693527,145.35090993181478,626.8299011553797,-414.6956240284897,-8.609975893440016,-89.26753746464958,1.1166067644109967,56.61364957745104,1201.1245521300614,202.04150717567816,145.46971224126636,628.274670657246,-415.21827026130285,-8.552445486027976,-89.2671098630233,1.1643899348833426,56.55938707485831,1199.9978347908077,200.2191263132524,145.99089221642836,627.396630325239,-415.23170172299126,-8.677925526079745,-89.22950342873663,1.1589612217619416,56.61064770916679
415,57.52293577981652,1198.775081492227,200.38620907252903,145.36848377277752,629.6093728277752,-410.373556165018,-8.435110948841302,-89.28231405577657,1.0744219296387274,57.00603885096959,1201.1165679456403,202.01516043338916,145.48485085142437,631.1111694358575,-410.8008791943789,-8.579095532277869,-89.2668977114334,1.1284106882864258,56.96065893478113,1200.0113641476526,200.21917094183712,146.00193738890604,630.2516705208045,-410.82242700902304,-8.591332909419728,-89.23744869947419,1.1252817676862579,57.01176404962227
416,57.92660550458717,1198.7529707574272,200.3978478648475,145.3864248896563,632.3585827295092,-406.03221418379377,-8.250471886924103,-89.29787187494684,1.031676518107992,57.398351320738534,1201.111738408773,201.9928083808888,145.50819516879682,633.8398549890464,-406.49221515509413,-8.513900316171302,-89.27379941681016,1.0863880011188565,57.350641532147186,1200.0365920646702,200.2105948142712,146.02339164985597,633.0237738402657,-406.41938095694445,-8.400920929215156,-89.25461487333658,1.066461409821848,57.408597009860806
417,58.330275229357795,1198.730869108721,200.408979293808,145.40472320570734,635.0774968567792,-401.67173959706776,-8.056163903800794,-89.31420174773483,0.9884172445947587,57.79059822882268,1201.0825373742996,201.96796254260565,145.5314922897731,636.4925425144988,-402.2129429976391,-8.227409731476358,-89.29744084575319,1.0213858217131901,57.73605991407226,1200.0389718698443,200.20854721953924,146.0333246844045,635.7673896320314,-402.0292605656451,-8.204309738313256,-89.27148544773473,1.0203333933803858,57.80383731424081
418,58.73394495412845,1198.7087929546383,200.41960020691198,145.4233686441871,637.7660799281662,-397.29227249906614,-7.852306303954828,-89.33129341501692,0.9446904076066954,58.18279084063362,1201.0762606772155,201.93669395366578,145.55859984763924,639.233264969876,-397.7400690245064,-8.070816546810825,-89.31185687942538,0.9782173352813404,58.136590885769316,1200.0365253305524,200.20514195271042,146.0433951466393,638.4822688878156,-397.6236556776861,-8.05481009734887,-89.28471041486047,0.9816087705743047,58.19842049264149
419,59.1376146788991,1198.686758703714,200.42970745166053,145.44235112835216,640.4242954231249,-392.89395153524396,-7.639032375302916,-89.34913554284697,0.9005418727185532,58.57494044222585,1201.0439244418442,201.91509550756587,145.56639162041597,641.9300315085814,-393.2789907041435,-7.887348828905226,-89.32692425517429,0.9333380740382227,58.53521997676086,1200.016181492704,200.1963399927531,146.05490909063388,641.077697299786,-393.30013037154396,-7.698317612228777,-89.31430005018434,0.9181347384035614,58.58371528493796
420,59.54128440366972,1198.6647827644783,200.4392978755534,145.46166058145866,643.0521056187249,-388.47691387217463,-7.4164892632433705,-89.36771573237635,0.8560170560003177,58.96705833756749,1201.039291464921,201.89876673692515,145.5808107368207,644.6004036230855,-388.8222953634733,-7.848663654701806,-89.33110454105467,0.9031319675399079,58.932314884069335,1199.9990325199515,200.19139983709647,146.06846840028706,643.6695140645625,-388.9270337909642,-7.359454313466314,-89.34264616772792,0.8617370703247947,58.97151795387796
421,59.94495412844037,1198.6428815454647,200.44836832609303,145.48128692676326,645.6494716245295,-384.04129516826924,-7.18483784367137,-89.38702052982015,0.8111609075332843,59.35915584580249,1200.9786417340433,201.86593484873242,145.60017231244575,647.1687640667193,-384.37499707950286,-7.271425577762422,-89.37701475685542,0.8176755163250944,59.325461977875804,1199.973883513664,200.18806000675613,146.074478984443,646.2577544592303,-384.52029580925677,-7.059963213792459,-89.36684976284984,0.8181711965928907,59.362328217487274
422,60.34862385321102,1198.621071455203,200.45691565077914,145.5012200875221,648.2163534154773,-379.5872295454741,-6.944252594942837,-89.4070354364703,0.7660178950097074,59.75124429851935,1200.9626731653907,201.84552428602686,145.61697656977123,649.7455408298371,-379.9134025304794,-7.101620236121144,-89.39134633895374,0.7752792340320824,59.719463407124216,1199.969635325007,200.18316994911447,146.0864832699259,648.8595915992125,-380.01933425968775,-6.904994510506376,-89.38071813146539,0.7806720492660292,59.75865392381334
423,60.752293577981675,1198.5993689022275,200.46493669711361,145.52144998699177,650.7527098626567,-375.1148495621098,-6.694921468768406,-89.42774491875801,0.7206319874111979,60.14333503704267,1200.951182925026,201.81600956225043,145.64117566599208,652.2744419936232,-375.4367553848318,-6.917239994788296,-89.4076199895668,0.7284379716159027,60.112363452241475,1199.955728350818,200.17387452797425,146.09772761414203,651.3727111401482,-375.5660795307146,-6.4814387762114265,-89.41592526307814,0.7204907817727553,60.14852013508862
424,61.1559633027523,1198.577790295069,200.47242831259723,145.54196654842886,653.2584987618462,-370.62428618700795,-6.437045760018741,-89.44913241836628,0.6750466387617632,60.53543940976135,1200.9083675807783,201.77940625471524,145.65802117348954,654.806380153707,-370.85473804220317,-6.531921283158494,-89.4397670333309,0.6680001003638805,60.51213151514951,1199.955545007896,200.17383766572178,146.09874851961197,654.0100779797289,-370.9155355913417,-6.470664437377647,-89.41741452167875,0.7080537889760329,60.556367484167055
425,61.55963302752292,1198.5563520422613,200.47938734473044,145.56275969508968,655.7336768597223,-366.11566877510256,-6.170839975423311,-89.47118036239576,0.6293047719513405,60.927568769508405,1200.8950610116676,201.7549405330783,145.67484868518068,657.3237361955942,-366.283991179808,-6.340963504067018,-89.45626972876879,0.634925102005345,60.91048895065577,1199.9239879276884,200.1620575027971,146.1119882540873,656.3890630242867,-366.54655586726307,-5.943899685376232,-89.46029916455035,0.6409657622513506,60.936431619902805
426,61.9633027522936,1198.5350705523333,200.48581064101404,145.58381935023021,658.1781998776104,-361.5891250446211,-5.896531701144795,-89.49387017358653,0.5834487626252184,61.31973447100438,1200.8756822090022,201.7264751830053,145.69133585937277,659.7891531951722,-361.715627054584,-6.115433801486207,-89.47546300520051,0.591699194580587,61.30704875745037,1199.8988432861756,200.1541443503386,146.12315163433013,658.7994137115658,-362.0878464606067,-5.540431594737653,-89.4932722177713,0.5882421880073039,61.323383567087426
427,62.36697247706425,1198.513962233819,200.49169504894988,145.60513543710752,660.5920225326934,-357.0447810560368,-5.614361469209579,-89.51718228059767,0.5375204231362187,61.71194786837855,1200.8382633054125,201.69470449253754,145.70434965221838,662.221026994303,-357.108699576432,-5.781739812388603,-89.5031247704919,0.5417330458746028,61.70499007526345,1199.8749222748997,200.1465193681609,146.1385489703963,661.1983284008725,-357.56243907652794,-5.117155669594145,-89.52839185075045,0.5292925522077557,61.71362787470934
428,62.770642201834875,1198.4930434952494,200.49703741603656,145.62669787897744,662.9750985565576,-352.4827611929119,-5.324582622779833,-89.54109612834883,0.49156098655469815,62.10422031277883,1200.8271780473196,201.68072594423532,145.70921830094375,664.6453343570698,-352.5112059473208,-5.706620926239263,-89.50973476032313,0.5112751659914666,62.10239083476948,1199.8650656461596,200.14331815590498,146.1455371664604,663.6144186650693,-352.99465834620173,-4.968539043754307,-89.54088748080719,0.5018975096147441,62.108345723421884
429,63.1743119266055,1198.472330745159,200.50183458977835,145.64849659909703,665.3273807109977,-347.9031881447871,-5.027461180244604,-89.56559018842668,0.4456110907337791,62.49656315008213,1200.7970145145762,201.63835427453412,145.73925074530936,666.913207301528,-348.0205095613638,-5.243544416847461,-89.5483011393292,0.4391078080235593,62.486935508451246,1199.8583741062657,200.1282841646985,146.16954336098567,665.8989956362808,-348.5192380657271,-4.5274100182843835,-89.57848995686712,0.4265822936006361,62.4905354786991
430,63.57798165137615,1198.4518403920765,200.5060834176736,145.67052152072222,667.6488208009665,-343.30618289225833,-4.723275698116952,-89.59064196955973,0.3997107624253159,62.8889877187158,1200.7521605495756,201.60919020917845,145.7501914271096,669.2288162759651,-343.4044785788044,-4.801270081841251,-89.58407373950043,0.37942764397583806,62.88186105451552,1199.847133045333,200.12943417050226,146.17072162241428,668.3051704266057,-343.84465299733745,-4.45660114157962,-89.58418782342285,0.41747931560461454,62.89235779530069
431,63.9816513761468,1198.4315888445362,200.5097807472245,145.6927625671095,669.9393696846078,-338.6918646943714,-4.412317132714438,-89.61622802816599,0.3538994014437861,63.28150534759941,1200.734343802826,201.5896741151878,145.76001392859416,671.5712512469719,-338.71550866444323,-4.571581978621314,-89.60308552246111,0.34814455251218684,63.282170103076105,1199.8250498653213,200.11823660176768,146.17981713402196,670.5559290645681,-339.31757073804357,-4.025409436064405,-89.61954832545389,0.3642843444900846,63.277784978940204
432,64.38532110091745,1198.4115925110696,200.51292342593206,145.71520966151536,672.1989772802589,-334.0603510784765,-4.0948887006082675,-89.64232397897666,0.30821576487458213,63.67412735421709,1200.6986355048216,201.54201866482504,145.78418166008578,673.7218179842396,-334.21988648533596,-4.025207383540621,-89.6481068151388,0.27405302819317884,63.663102971388355,1199.8051988677737,200.1015475783301,146.2048908893855,672.7490400264047,-334.760979294578,-3.3789833333189727,-89.67362608948285,0.27900712632107266,63.66179735721175
433,64.78899082568807,1198.3918678002096,200.51550830129557,145.7378527271964,674.4275925703622,-329.4117578326728,-3.7713057378202053,-89.66890450574111,0.2626979513232168,64.0668650428279,1200.6950659146141,201.51995566886626,145.7957001921874,676.0057450875403,-329.509699675568,-3.8099575277390976,-89.66621161467474,0.253488146116003,64.06237858000641,1199.8048059587877,200.09495203668303,146.21526186374268,675.0159459620086,-330.08689083694435,-3.1980664742777885,-89.68912402916568,0.24755173903357944,64.05773930947198
434,65.19266055045873,1198.3724311204855,200.51753222081766,145.76068168740863,676.6251636021924,-324.74619900096855,-3.441895557750774,-89.69594337201684,0.21738338520300238,64.45972970282213,1200.6841937784625,201.49579606238353,145.80565373390672,678.2100668050384,-324.8454713195012,-3.636311989576975,-89.68106333279864,0.21921239528593886,64.45653303798198,1199.8035128624579,200.08926081567137,146.22651580459004,677.2548953637428,-325.3917117245587,-3.0613638825650873,-89.70127408788689,0.21830753259450125,64.45429673309417
435,65.59633027522938,1198.3532988804332,200.51899203199923,145.78368646540895,678.7916374853427,-320.0637868812965,-3.106997307815646,-89.72341343204978,0.17230880105831217,64.85273260723106,1200.6452667487715,201.46835065122906,145.81452598355614,680.3734567645098,-320.150877368166,-3.20524528760693,-89.7156260567873,0.17004413501002785,64.85184689444867,1199.781579845785,200.07801125769356,146.23717152066968,679.3710605017335,-320.83372431107233,-2.617987302980339,-89.73749266775073,0.1679909670067931,64.8376596680524
436,66.0,1198.3344874885806,200.51988458233973,145.80685698445342,680.9269603858803,-315.36463202649315,-2.766961824775861,-89.75128664174895,0.12751022791982686,65.24588501139503,1200.655091182015,201.4280900013646,145.83525886860568,682.4831726599839,-315.5138372162631,-2.9987004204998517,-89.73396245069118,0.1324513850009551,65.24056996908111,1199.779552222304,200.0689605766329,146.25298604370013,681.5326704909422,-316.10435695068236,-2.3499991588054807,-89.76050400375442,0.1252105909237865,65.23352967274322
437,66.40366972477065,1198.3160133534623,200.52020671934173,145.83018316779842,683.0310775171225,-310.64884324837107,-2.422151488735968,-89.77953406976135,0.0830229736902881,65.63919815179662,1200.6445559870526,201.39822760930792,145.8456963933004,684.5977765551082,-310.79113252897463,-2.7362595260599356,-89.75607407490351,0.10077030028091064,65.63546276062438,1199.7800678417861,200.05803966233384,146.26672220794478,683.659590781184,-311.34789492932083,-2.033139452570347,-89.78770512068374,0.07681810125782655,65.63000673595218
438,66.8073394495413,1198.29789288361,200.51995529050572,145.85365493870057,685.1039331269608,-305.916527625006,-2.072940075792722,-89.80812590865149,0.03888160955763057,66.03268324506266,1200.6275198740132,201.34485898535513,145.8691721325116,686.5853997115856,-306.1713320578468,-2.2744125650968066,-89.7946893635626,0.037547927189911914,66.01957231225678,1199.7695047943234,200.0478147763656,146.28749556055217,685.7061160417884,-306.6899763816494,-1.6521127268459914,-89.81975161666283,0.026150249742958636,66.01749849129563
439,67.21100917431195,1198.2801424875554,200.51912714333207,145.87726222041638,687.1454704816757,-301.16779051134586,-1.7197126093117308,-89.83703148619097,-0.0048800455667214635,66.42635148713902,1200.5929896439156,201.31480548986036,145.87861760676824,688.6474758938767,-301.3567976242821,-1.8381643527603113,-89.83002034400374,-0.005532084953090316,66.41962716044735,1199.750874592067,200.03297583711174,146.2976258635634,687.7242336158321,-301.9552962189088,-0.971104424205942,-89.87549800888753,-0.039732147028894486,66.40907672771354
440,67.61467889908258,1198.2627785738305,200.51771912532126,145.90099493620187,689.1556318461923,-296.40273555325854,-1.3628652098081022,-89.86621927676359,-0.048228940586339565,66.8202140526413,1200.592840989832,201.27953271805563,145.8961689293284,690.6579339906625,-296.5963214371342,-1.5409674131044864,-89.85530781767534,-0.046524096377020784,66.8135920785587,1199.7546743867279,200.0284362750067,146.30627044679184,689.7932680535564,-297.12531948731043,-0.7785239095254064,-89.89168185952146,-0.06345010328808008,66.80962216042255
441,68.0183486238532,1198.2458175509673,200.51572808397486,145.92484300931383,691.1343584607239,-291.62146470512874,-1.002804943407896,-89.89565691289145,-0.0911328077374248,67.21428209438365,1200.5610214628834,201.24334989159277,145.90597969205422,692.6700655178067,-291.6922008317797,-1.0863769386634048,-89.89272058210953,-0.09580987266594983,67.21765278986132,1199.741721660399,200.01758844286627,146.3291270203137,691.7401280439019,-292.435001614908,-0.3951563384415576,-89.92383915598866,-0.11172784558669756,67.19650459088251
442,68.42201834862385,1198.229275827499,200.5131508667946,145.94879636300854,693.0815905137551,-286.82407825110874,-0.6399496688668294,-89.92531119688691,-0.13356017808735807,67.60856674308708,1200.570173838154,201.23057259562097,145.9120264924366,694.6892783745432,-286.84243128180975,-0.9149978883402061,-89.90656726568722,-0.10294603935049824,67.61846002473312,1199.7405580566883,200.01215924633243,146.33101219238327,693.7361486192286,-287.6007957637022,-0.2411796787620768,-89.93654256809218,-0.1287444548625369,67.59566685369835
443,68.82568807339453,1198.213169811956,200.50998432128017,145.97284492054249,694.9972671113226,-282.01067483012844,-0.27472788311820645,-89.95514811263678,-0.17548039701573198,68.00307910726752,1200.536506503608,201.19169231624818,145.92629544048202,696.578751778459,-282.02891744528307,-0.3368404995844292,-89.95321041870376,-0.16327715312565122,68.01335325030685,1199.7361993847185,200.0002350661382,146.34576215206286,695.6463672822443,-282.8152130855214,0.1661119984416241,-89.97046642318995,-0.17405790177111788,67.98811884519141
444,69.22935779816515,1198.19751591287,200.50622529493307,145.9969786051718,696.8813262425593,-277.1813514647617,0.0924214346766914,-89.98513283752375,-0.2168636396801288,68.39783027330375,1200.5396208895615,201.16191712545879,145.93821068783154,698.491540337051,-277.1473077785012,-0.06495437378629018,-89.9761201168129,-0.19226022499389445,68.41296688233265,1199.718672311954,199.99018142197724,146.3532729723021,697.5334842538092,-278.00674768934925,0.658380775626642,-90.01002582467001,-0.21163857870052555,68.38159045407944
445,69.63302752293578,1198.1823305387766,200.50187063525436,146.02118734015352,698.733704741465,-272.336203594047,0.46104898060505867,-90.01522975449105,-0.2576809264673695,68.79283130568446,1200.5439546981306,201.11365226891212,145.9587130066343,700.3045938742106,-272.33914055563736,0.3772783873402542,-90.01352407382414,-0.24739385659352012,68.80426349077385,1199.7156666603623,199.98204662942453,146.36489963991508,699.42246397941,-273.1060468942941,0.9712678589651768,-90.03596264550198,-0.24348845149950585,68.78151471780697
446,70.03669724770643,1198.1676300982033,200.49691718974515,146.04546104874336,700.5543382448658,-267.47532511036195,0.8306952850340739,-90.04540246425542,-0.2979041384324607,69.18809324743096,1200.5250953831148,201.086390360211,145.96770634748216,702.1245418423284,-267.4659887832656,0.8044898703034952,-90.04819726240638,-0.288599224751176,69.20131061891442,1199.7127457127156,199.9710727489869,146.3772803325674,701.2680302672478,-268.1792248095422,1.4444898122282028,-90.0750134814673,-0.2938419177070235,69.18130661657301
447,70.44036697247708,1198.153430999685,200.49136180590494,146.0697896541981,702.3431611465536,-262.59880840043803,1.200890873234817,-90.07561379767498,-0.33750603272574764,69.58362712069497,1200.531484942131,201.07260435696938,145.97329245274068,703.9767525942243,-262.5082662511009,0.9025449933890035,-90.05671355854385,-0.29645928997371485,69.60493774484982,1199.7039617724315,199.96533110668793,146.38150839315387,703.1069339027899,-263.2279277819208,1.7505427241460951,-90.09957751115232,-0.31501185985452174,69.58400259440239
448,70.8440366972477,1198.1397496517532,200.48520133123682,146.0941630797743,704.1001065475645,-257.70674439059866,1.5711564276272656,-90.10582582827647,-0.37646025801016986,69.97944392752561,1200.5310033390706,201.04151696434246,145.9849517675286,705.7142954309137,-257.62972991174394,1.1984587665732358,-90.08185694657361,-0.3370406775540394,69.99979430332682,1199.705204686531,199.95446573742836,146.40384667834482,704.866930219004,-258.2956326136293,2.3220147925214363,-90.1472042720944,-0.37781059084816365,69.98129735281584
449,71.24770642201835,1198.126602462938,200.4784326132392,146.1185712487279,705.8251062025907,-252.79922259631815,1.9410029516853387,-90.13599988494866,-0.41474136986917803,70.3755546508029,1200.533800250184,201.00879859507586,145.99884955628107,707.4264813850539,-252.76252044486472,1.541451542651184,-90.11036203925008,-0.3702485460107491,70.39321834654349,1199.7096903033603,199.94704259860535,146.42303059695922,706.6482404667823,-253.27068405253607,2.6072496169831814,-90.17099539786584,-0.4034775423990818,70.38695621926779
450,71.651376146789,1198.1140058417736,200.47105249941526,146.1430040843158,707.5180904625132,-247.8763311761686,2.3099319355410524,-90.1660965648069,-0.45232484620635716,70.77197025533131,1200.5175950664832,200.97190325612772,146.01262466519435,709.1506063884633,-247.7349050285882,2.0929604672372206,-90.1549790802766,-0.4034343675358066,70.7982575620594,1199.714197012389,199.9419123761286,146.43428583875718,708.3700358889288,-248.36549232663626,2.627582503315958,-90.17344013706315,-0.41141886376674175,70.7836936719754
451,72.05504587155966,1198.101976196791,200.46305783726393,146.167451509794,709.1789882130321,-242.9381569902459,2.677435523324978,-90.19607574623437,-0.4891871026379108,71.1687016890874,1200.510409258218,200.93408968887098,146.03156159993483,710.7485432435443,-242.92112416186205,2.5926263491844255,-90.19570504056978,-0.45331207548109104,71.18562838296391,1199.732643637844,199.9318045694254,146.45103253687506,710.0517000743988,-243.41706690151568,2.9072384213549762,-90.19709663381845,-0.4461096248785466,71.18113320619644
452,72.45871559633028,1198.0905299365222,200.45444547428792,146.19190344841914,710.8077268094108,-237.98478566313761,3.0429966822900982,-90.2258966021061,-0.5253055078780734,71.56575988461445,1200.5185591243494,200.88145400211033,146.05649892319371,712.3130458376536,-238.02623360085428,2.9788314209238695,-90.22909060917817,-0.5061892140478704,71.57677796947088,1199.7539215232925,199.92542027201264,146.46688945689002,711.6786536629227,-238.49840915154053,3.2739913805673755,-90.2275944006637,-0.4936464101836283,71.57481798492012
453,72.8623853211009,1198.0796834695016,200.4452122579878,146.216349823448,712.4042320073155,-233.01630165151298,3.4060893737605333,-90.2555176132011,-0.5606583991190257,71.96315576055618,1200.5138394922888,200.84911506895992,146.06923659340907,713.9085123262586,-233.0345665913572,3.3802496760018843,-90.2621474882776,-0.5385028514146644,71.97620086108824,1199.7825522135263,199.91422652674487,146.49252415620037,713.2612068350918,-233.57249948138812,3.7407310491389345,-90.26635035581246,-0.5513862813476952,71.96728413543852
454,73.26605504587158,1198.0694532042583,200.4353550358635,146.24078055813644,713.9684278897646,-228.03278831639798,3.7661787259550614,-90.28489658180749,-0.5952250974048945,72.3609002233206,1200.5041602222407,200.80797872576454,146.0897676093433,715.4058831902096,-228.16701147954123,3.8352490918330737,-90.29963075854621,-0.5883796476094089,72.36408933444433,1199.797308138312,199.9121134225013,146.49753943367924,714.8570362993145,-228.60756266011887,3.8267547076882593,-90.27347553830535,-0.5587980621636319,72.36539280258674
455,73.66972477064223,1198.0598555493254,200.42487065541627,146.26518557574093,715.5002367901925,-223.0343280002049,4.122721208737016,-90.31399064552778,-0.6289859230006766,72.7590041688637,1200.496643916879,200.79349188289552,146.09539264086618,716.9678421342987,-223.1245057076975,4.036817457116333,-90.31598593305033,-0.5992648718307788,72.76662528977005,1199.831974031552,199.8995260731137,146.52625356259162,716.3786802455143,-223.64982242061737,4.239636014385426,-90.30786032869561,-0.61203570528218,72.75865783542835
456,74.07339449541286,1198.050906913234,200.41375596414719,146.28955479951807,716.9995792116426,-218.02100210856594,4.475164810342626,-90.3427562912875,-0.6619222107568112,73.15747848458359,1200.496843247066,200.76663406883063,146.11182740820746,718.4436580633894,-218.17755775671955,4.288408263799149,-90.33717925007599,-0.6317766131747846,73.15995689568916,1199.85178127243,199.89237916212235,146.54267005386953,717.8824510066919,-218.6460146158821,4.664257863146953,-90.3426470281552,-0.6548424637536717,73.15584041279352
457,74.47706422018348,1198.0426237045185,200.40200780955843,146.31387815272436,718.4663737421113,-212.9928911970478,4.822949216145056,-90.37114936955466,-0.6940163254687276,73.55633405131204,1200.4800563716092,200.7053323327109,146.15013322390413,719.800544077771,-213.29644687562396,4.641134124797164,-90.36817841204814,-0.7077828718113248,73.545208954561,1199.8690742930244,199.88693559944045,146.55208854185017,719.3720101979479,-213.6148276974106,4.925022136527256,-90.3638363344859,-0.6777991958516443,73.55551889305335
458,74.88073394495413,1198.0350223317098,200.38962303914923,146.338145558616,719.9005369660528,-207.9500750627779,5.165505989514241,-90.39912510877397,-0.72525167723227,73.95558174539227,1200.4622273655687,200.69343151563385,146.1505005577878,721.2948274337018,-208.11286797797806,4.970376184344543,-90.39413118912083,-0.7129638427708407,73.95686704734842,1199.880109113366,199.8732872662638,146.5673821441704,720.8409012366424,-208.46840441572064,5.388676599710411,-90.40114594506389,-0.7089737741392024,73.96260771895837
459,75.28440366972478,1198.0281192033385,200.37659850042064,146.36234694044953,721.3019833720898,-202.8926328410521,5.5022587548359985,-90.42663813002196,-0.7556127367947217,74.35523244082832,1200.4045086194592,200.65998206583663,146.1770895394307,722.7023894962573,-202.86143086585577,5.562797335300729,-90.44291048213675,-0.7796602790542028,74.37047389142509,1199.8503758725055,199.84325139268594,146.59564408932815,722.1836884029507,-203.4417852202914,6.292418494959106,-90.47477547774662,-0.7753862371566373,74.35638279054545
460,75.68807339449543,1198.0219307279378,200.36293104087372,146.38647222148128,722.6706252569502,-197.8206431069576,5.832623382756722,-90.453642461888,-0.7850850509014391,74.75529701149345,1200.405830907914,200.62610823862022,146.19738094563857,724.0399029965087,-197.85451395990168,5.775191905150632,-90.46141807284069,-0.8128561391879386,74.7652902148954,1199.8499458293873,199.8378805330615,146.6065706876402,723.5993848744888,-198.29242357479572,6.358483802198517,-90.48040910965916,-0.7744442039204544,74.76382503518514
461,76.09174311926606,1198.0164733140398,200.3486175080102,146.41051132496779,724.0063726256725,-192.73418398205735,6.156008177723965,-90.4800915555865,-0.8136552576376895,75.15578633338089,1200.4223904372816,200.58961173577654,146.21808022929076,725.3349037150604,-192.89087497357244,5.788691933811357,-90.46496545629209,-0.8394752188528192,75.1548778743874,1199.842734321077,199.82853310930386,146.61769520035264,724.9304401479118,-193.23347028030489,6.490102240223267,-90.49273755640053,-0.7959596432171245,75.16193950558153
462,76.49541284403671,1198.011763370177,200.33365474933112,146.4344541741655,725.309133088118,-187.63333324617653,6.471814067896411,-90.5059383003056,-0.8413111017659098,75.55671128688208,1200.413878045822,200.58018597720815,146.2232589558195,726.6768724388828,-187.70669190019942,6.090950142608001,-90.4891054071768,-0.8530888415016616,75.56382965763902,1199.8344853264252,199.82002711500425,146.6279518211431,726.2501572554032,-188.10972282532765,6.640787977084068,-90.50548939918691,-0.8040006401504095,75.565022910556
463,76.89908256880736,1198.00781730488,200.31803961233618,146.45829069233062,726.5788117518413,-182.51816845432572,6.779434797501809,-90.53113503879754,-0.8680414500574553,75.95808275907484,1200.3940835146818,200.516897871147,146.25650342941753,727.8841726249204,-182.61498243408272,6.526546932969624,-90.52721005206416,-0.9214699715051609,75.9606430611089,1199.786095393049,199.79805491804566,146.64083171684112,727.5155301594333,-182.87207378985,6.997832005139278,-90.53730259094843,-0.8368624596960338,75.97359229183611
464,77.30275229357798,1198.0046515266822,200.3017689445262,146.48201080271977,727.8153111113753,-177.38876705878513,7.078257121724234,-90.55563358321605,-0.8938363066188405,76.35991164600402,1200.3833079293292,200.52334217051174,146.25460775927294,729.1936918711763,-177.33756873609246,6.79897944800786,-90.54782478639352,-0.9125004254706435,76.37649673739024,1199.7737432961528,199.78907116409485,146.64587522536962,728.7530333808547,-177.74049420266255,7.336877678568723,-90.56498485231775,-0.8552367448131374,76.37543456997015
465,77.70642201834863,1198.002282444114,200.28483959340286,146.50560442858912,729.0185309339747,-172.2452065363831,7.367661004205742,-90.57938523120579,-0.9186868282115425,76.76220885493639,1200.3745016908274,200.46752118127824,146.28089347580365,730.3633789713152,-172.1975847166086,7.236910757972769,-90.58511727156493,-0.9489395249267418,76.7761935886975,1199.777951966994,199.77320897030762,146.6585299296781,729.9556051231308,-172.5752924321352,7.707186465512709,-90.5959245603022,-0.8796726758561241,76.7787007476848
466,78.11009174311928,1198.0007264657097,200.26724840646784,146.52906149319543,730.1883681419016,-167.08756452099175,7.647019817253545,-90.60234078224947,-0.9425853395646919,77.16498530656946,1200.378922877771,200.4529224424241,146.29077919037618,731.5276289505036,-167.08013317352436,7.316328082771373,-90.59225340957035,-0.9601799970146455,77.17640701582197,1199.7946808320335,199.77210259748065,146.66266506447602,731.1230485765032,-167.49610598762217,7.724822094598734,-90.59796360731535,-0.8928282546488661,77.17567343909627
467,78.51376146788994,1198.000000000001,200.24899223122114,146.55237191979512,731.3247166913013,-161.91591894125372,7.9157005448449365,-90.62445055427716,-0.9655253486802715,77.56825193717476,1200.360601436459,200.4367890039457,146.29744074751892,732.6947722255427,-161.7981801878523,7.643345272099212,-90.6186209025908,-0.9644653730036215,77.58830052356014,1199.783821956349,199.76096879182322,146.66208239977658,732.2401102527,-162.35163562013904,8.097974858604765,-90.62921028143046,-0.9219036705051867,77.57563766970146
468,78.91743119266056,1198.0001165898243,200.230069147339,146.5755269024632,732.4274571010407,-156.73036945525695,8.17313031590552,-90.64566963477773,-0.9875052953485434,77.97201787009607,1200.340776183651,200.43096612061981,146.28912716365463,733.8337280696459,-156.53569704636556,7.846533232547758,-90.63455680477475,-0.9579159601552782,77.99895089556388,1199.7776807498508,199.7516911291025,146.65935463298402,733.3643364878067,-157.080615591076,8.53982391731702,-90.66434331409589,-0.9328875635533077,77.98607728681564
